Date,Open,High,Low,Close,Adj Close,Volume
2017-06-21,243.460007,243.589996,242.410004,242.949997,240.520828,55977600.0
2017-06-22,242.960007,243.529999,242.639999,242.839996,240.411942,44148100.0
2017-06-23,242.910004,243.509995,242.470001,243.130005,240.699036,66986800.0
2017-06-26,243.899994,244.380005,243.050003,243.289993,240.857422,56700500.0
2017-06-27,243.039993,243.380005,241.309998,241.330002,238.917038,82247700.0
2017-06-28,242.5,243.720001,242.229996,243.490005,241.05545,70042600.0
2017-06-29,243.660004,243.720001,239.960007,241.350006,238.936844,106949700.0
2017-06-30,242.279999,242.710007,241.580002,241.800003,239.382355,86820700.0
2017-07-03,242.880005,243.380005,242.210007,242.210007,239.788254,39153800.0
2017-07-05,242.630005,243.009995,241.699997,242.770004,240.342651,54427600.0
2017-07-06,241.889999,242.029999,240.339996,240.550003,238.144836,65400800.0
2017-07-07,241.210007,242.279999,240.559998,242.110001,239.68924,57972300.0
2017-07-10,242.110001,242.800003,241.759995,242.369995,239.94664,36663300.0
2017-07-11,242.369995,242.550003,240.850006,242.190002,239.768433,50354600.0
2017-07-12,243.300003,244.199997,243.300003,244.009995,241.570236,59610400.0
2017-07-13,244.020004,244.550003,243.759995,244.419998,241.976151,39471600.0
2017-07-14,244.419998,245.970001,244.309998,245.559998,243.104752,60262700.0
2017-07-17,245.470001,245.910004,245.330002,245.529999,243.075043,33531900.0
2017-07-18,245.059998,245.720001,244.669998,245.660004,243.203735,42742500.0
2017-07-19,246.020004,247.0,246.009995,246.990005,244.520447,51034300.0
2017-07-20,247.279999,247.419998,246.470001,247.100006,244.629349,47135200.0
2017-07-21,246.440002,246.910004,246.179993,246.880005,244.41156,82340800.0
2017-07-24,246.789993,246.979996,246.279999,246.820007,244.352158,46622300.0
2017-07-25,247.679993,247.800003,247.160004,247.419998,244.946152,54915600.0
2017-07-26,247.75,247.789993,247.130005,247.429993,244.956039,47575400.0
2017-07-27,247.960007,248.0,245.679993,247.199997,244.728348,70766600.0
2017-07-28,246.649994,247.059998,246.130005,246.910004,244.441254,50088400.0
2017-07-31,247.369995,247.479996,246.529999,246.770004,244.302643,65838700.0
2017-08-01,247.460007,247.5,246.720001,247.320007,244.847153,55050400.0
2017-08-02,247.470001,247.600006,246.369995,247.440002,244.965942,47211200.0
2017-08-03,247.309998,247.339996,246.639999,246.960007,244.490753,40856000.0
2017-08-04,247.520004,247.789993,246.970001,247.410004,244.936249,60191800.0
2017-08-07,247.490005,247.869995,247.369995,247.869995,245.391647,31995000.0
2017-08-08,247.509995,248.910004,246.830002,247.259995,244.78775,61719400.0
2017-08-09,246.470001,247.309998,246.059998,247.25,244.777847,62632600.0
2017-08-10,246.289993,246.440002,243.699997,243.759995,241.322739,120479500.0
2017-08-11,244.020004,244.800003,243.75,244.119995,241.679138,74869900.0
2017-08-14,245.589996,246.789993,245.550003,246.539993,244.074951,72139000.0
2017-08-15,246.979996,247.0,246.160004,246.509995,244.045242,55242700.0
2017-08-16,247.110001,247.570007,246.449997,246.940002,244.470947,56715500.0
2017-08-17,246.240005,246.600006,243.089996,243.089996,240.659439,128490400.0
2017-08-18,242.899994,244.190002,242.199997,242.710007,240.283249,136748000.0
2017-08-21,242.639999,243.199997,241.830002,242.899994,240.471344,65469700.0
2017-08-22,243.570007,245.619995,243.550003,245.440002,242.985947,63140100.0
2017-08-23,244.330002,245.050003,244.160004,244.559998,242.114731,50203800.0
2017-08-24,245.0,245.179993,243.75,243.990005,241.550446,49730500.0
2017-08-25,244.899994,245.610001,244.389999,244.559998,242.114731,64445900.0
2017-08-28,245.169998,245.199997,244.089996,244.570007,242.124649,40565600.0
2017-08-29,243.059998,245.149994,242.929993,244.850006,242.401855,51135700.0
2017-08-30,244.830002,246.320007,244.619995,246.009995,243.550232,62030800.0
2017-08-31,246.720001,247.770004,246.050003,247.490005,245.015457,103803900.0
2017-09-01,247.919998,248.330002,247.669998,247.839996,245.361938,62007000.0
2017-09-05,247.259995,247.520004,244.949997,246.059998,243.599747,91398800.0
2017-09-06,246.839996,247.279999,246.229996,246.899994,244.431335,57916900.0
2017-09-07,247.25,247.270004,246.399994,246.869995,244.401642,58034700.0
2017-09-08,246.539993,247.110001,246.300003,246.580002,244.114548,63832800.0
2017-09-11,248.039993,249.300003,248.020004,249.210007,246.718246,71364800.0
2017-09-12,249.630005,250.089996,249.419998,250.050003,247.549866,56896000.0
2017-09-13,249.720001,250.210007,249.589996,250.169998,247.668655,59228000.0
2017-09-14,249.800003,250.320007,249.600006,250.089996,247.589447,95446300.0
2017-09-15,248.690002,249.289993,248.570007,249.190002,247.92276,95432400.0
2017-09-18,249.610001,250.119995,249.279999,249.720001,248.450058,46235200.0
2017-09-19,250.0,250.070007,249.600006,249.970001,248.698792,47108100.0
2017-09-20,250.070007,250.190002,248.919998,250.059998,248.78833,59574100.0
2017-09-21,249.880005,249.979996,249.190002,249.389999,248.121735,48211400.0
2017-09-22,249.050003,249.630005,249.020004,249.440002,248.171478,51214000.0
2017-09-25,249.149994,249.550003,248.080002,248.929993,247.664063,57064400.0
2017-09-26,249.419998,249.699997,248.809998,249.080002,247.813309,54082000.0
2017-09-27,249.880005,250.490005,248.869995,250.050003,248.778381,81001400.0
2017-09-28,249.729996,250.440002,249.630005,250.350006,249.076859,44778800.0
2017-09-29,250.339996,251.320007,250.130005,251.229996,249.952377,85578000.0
2017-10-02,251.490005,252.320007,251.289993,252.320007,251.036835,59023000.0
2017-10-03,252.320007,252.889999,252.229996,252.860001,251.574097,66810200.0
2017-10-04,252.690002,253.440002,252.559998,253.160004,251.872574,55953600.0
2017-10-05,253.539993,254.679993,253.199997,254.660004,253.364944,63522800.0
2017-10-06,254.149994,254.699997,253.850006,254.369995,253.076401,80646000.0
2017-10-09,254.630005,254.699997,253.649994,253.949997,252.658539,35803100.0
2017-10-10,254.600006,255.050003,253.979996,254.619995,253.325134,43057400.0
2017-10-11,254.509995,255.020004,254.320007,255.020004,253.723114,47674300.0
2017-10-12,254.660004,255.059998,254.369995,254.639999,253.345032,47065100.0
2017-10-13,255.139999,255.270004,254.639999,254.949997,253.653458,54800400.0
2017-10-16,255.210007,255.509995,254.820007,255.289993,253.99173,38221700.0
2017-10-17,255.229996,255.520004,254.979996,255.470001,254.170822,31561000.0
2017-10-18,255.899994,255.949997,255.5,255.720001,254.41954,40888300.0
2017-10-19,254.830002,255.830002,254.350006,255.789993,254.489182,61903800.0
2017-10-20,256.700012,257.140015,255.770004,257.109985,255.80246,89176400.0
2017-10-23,257.480011,257.51001,256.019989,256.109985,254.807541,63915300.0
2017-10-24,256.600006,256.829987,256.149994,256.559998,255.255264,66935900.0
2017-10-25,256.179993,256.309998,254.0,255.289993,253.99173,103715300.0
2017-10-26,255.990005,256.299988,255.479996,255.619995,254.320053,69798000.0
2017-10-27,256.470001,257.890015,255.630005,257.709991,256.399414,85562500.0
2017-10-30,256.470001,257.600006,256.410004,256.75,255.444305,54285700.0
2017-10-31,257.179993,257.440002,256.809998,257.149994,255.84227,60304800.0
2017-11-01,258.040009,258.429993,257.070007,257.48999,256.180542,54202700.0
2017-11-02,257.410004,257.75,256.190002,257.589996,256.280029,56449500.0
2017-11-03,257.769989,258.5,257.299988,258.450012,257.135681,59589700.0
2017-11-06,258.299988,259.0,258.220001,258.850006,257.53363,49652600.0
2017-11-07,258.970001,259.350006,258.089996,258.670013,257.354553,57502200.0
2017-11-08,258.470001,259.220001,258.149994,259.109985,257.792297,50469600.0
2017-11-09,257.730011,258.390015,256.359985,258.170013,256.857086,95085500.0
2017-11-10,257.730011,258.290009,257.369995,258.089996,256.777496,59984700.0
2017-11-13,257.309998,258.589996,257.269989,258.329987,257.016266,50228600.0
2017-11-14,257.410004,257.850006,256.519989,257.730011,256.419342,61315200.0
2017-11-15,256.619995,257.220001,255.630005,256.440002,255.13588,80811500.0
2017-11-16,257.519989,259.040009,257.470001,258.619995,257.304779,67777000.0
2017-11-17,258.220001,258.589996,257.769989,257.859985,256.548645,75756800.0
2017-11-20,258.140015,258.519989,257.859985,258.299988,256.98642,48075500.0
2017-11-21,259.179993,260.200012,258.26001,259.98999,258.667816,69176800.0
2017-11-22,260.0,260.149994,259.570007,259.76001,258.438995,45033400.0
2017-11-24,260.320007,260.480011,260.160004,260.359985,259.035919,27856500.0
2017-11-27,260.410004,260.75,260.0,260.230011,258.906616,52274900.0
2017-11-28,260.76001,262.899994,260.649994,262.869995,261.533173,98971700.0
2017-11-29,263.019989,263.630005,262.200012,262.709991,261.373993,77512100.0
2017-11-30,263.76001,266.049988,263.670013,265.01001,263.662323,127894400.0
2017-12-01,264.76001,265.309998,260.76001,264.459991,263.115082,164390900.0
2017-12-04,266.309998,266.799988,264.079987,264.140015,262.796753,94040600.0
2017-12-05,263.190002,265.149994,263.040009,263.190002,261.851563,77994500.0
2017-12-06,263.299988,263.730011,262.709991,263.23999,261.901306,75898600.0
2017-12-07,264.070007,264.429993,262.940002,264.070007,262.727081,77218600.0
2017-12-08,265.160004,265.519989,264.029999,265.51001,264.15976,76563900.0
2017-12-11,266.309998,266.380005,265.480011,266.309998,264.955688,83077500.0
2017-12-12,267.209991,267.320007,266.350006,266.779999,265.423309,85195800.0
2017-12-13,267.059998,267.559998,266.649994,266.75,265.393463,102905400.0
2017-12-14,267.089996,267.220001,265.600006,265.660004,264.30899,100666700.0
2017-12-15,265.450012,267.040009,265.390015,266.51001,266.51001,144610300.0
2017-12-18,268.100006,268.600006,267.980011,268.200012,268.200012,83653600.0
2017-12-19,268.480011,268.529999,267.089996,267.170013,267.170013,82382900.0
2017-12-20,268.269989,268.329987,266.690002,267.029999,267.029999,76751500.0
2017-12-21,267.73999,268.390015,267.299988,267.579987,267.579987,67032300.0
2017-12-22,267.600006,267.640015,266.899994,267.51001,267.51001,78720900.0
2017-12-26,267.049988,267.440002,266.890015,267.190002,267.190002,45244400.0
2017-12-27,267.380005,267.730011,267.01001,267.320007,267.320007,57751000.0
2017-12-28,267.890015,267.920013,267.450012,267.869995,267.869995,45116100.0
2017-12-29,268.529999,268.549988,266.640015,266.859985,266.859985,96007400.0
2018-01-01,,,,,,
2018-01-02,267.839996,268.809998,267.399994,268.769989,268.769989,86655700.0
2018-01-03,268.959991,270.640015,268.959991,270.470001,270.470001,90070400.0
2018-01-04,271.200012,272.160004,270.540009,271.609985,271.609985,80636400.0
2018-01-05,272.51001,273.559998,271.950012,273.420013,273.420013,83524000.0
2018-01-08,273.309998,274.100006,272.980011,273.920013,273.920013,57319200.0
2018-01-09,274.399994,275.25,274.079987,274.540009,274.540009,57254000.0
2018-01-10,273.679993,274.420013,272.920013,274.119995,274.119995,69574300.0
2018-01-11,274.75,276.119995,274.559998,276.119995,276.119995,62361500.0
2018-01-12,276.420013,278.109985,276.079987,277.920013,277.920013,90816100.0
2018-01-15,,,,,,
2018-01-16,279.350006,280.089996,276.179993,276.970001,276.970001,106555100.0
2018-01-17,278.029999,280.049988,276.970001,279.609985,279.609985,113258800.0
2018-01-18,279.480011,279.959991,278.579987,279.140015,279.140015,100728000.0
2018-01-19,279.799988,280.410004,279.140015,280.410004,280.410004,140920100.0
2018-01-22,280.170013,282.690002,280.109985,282.690002,282.690002,91322400.0
2018-01-23,282.73999,283.619995,282.369995,283.290009,283.290009,97084700.0
2018-01-24,284.019989,284.700012,281.839996,283.179993,283.179993,134816100.0
2018-01-25,284.160004,284.269989,282.399994,283.299988,283.299988,84587300.0
2018-01-26,284.25,286.579987,283.959991,286.579987,286.579987,107743100.0
2018-01-29,285.929993,286.429993,284.5,284.679993,284.679993,90118300.0
2018-01-30,282.600006,284.73999,281.220001,281.76001,281.76001,131796400.0
2018-01-31,282.730011,283.299988,280.679993,281.899994,281.899994,108364800.0
2018-02-01,281.070007,283.059998,280.679993,281.579987,281.579987,90102500.0
2018-02-02,280.079987,280.230011,275.410004,275.450012,275.450012,173174800.0
2018-02-05,273.450012,275.850006,263.309998,263.929993,263.929993,294681800.0
2018-02-06,259.940002,269.700012,258.700012,269.130005,269.130005,355026800.0
2018-02-07,268.5,272.359985,267.579987,267.670013,267.670013,167376100.0
2018-02-08,268.01001,268.170013,257.589996,257.630005,257.630005,246449500.0
2018-02-09,260.799988,263.609985,252.919998,261.5,261.5,268481400.0
